driver,maneuver,window_start,window_end,SpeedLevel,SpeedTrend,BrakeUse,GasUse,SteerIntensity,SteerActivity,GearChange,RPMTrend,RPMLevel,Maneuver marker flag
Driver2,Overtaking,41.668,42.632,0.9963340534701594,0.015961092265997002,0.0,0.9999309670760799,0.5825242718446603,0.0,0,-7.643180086221513e-17,1.0,0.8
Driver2,Overtaking,42.177,43.142,1.0,-1.2274679414602724e-16,0.0,1.0,0.5825242718446603,0.03662842012356576,0,-1.2274679414602724e-16,1.0,0.3
Driver2,Overtaking,78.586,79.571,0.6528152849041318,0.016751298987603545,0.0,0.4150396084944671,0.33333333333333337,0.0172032021802078,0,0.022937210783291417,0.7182310512369744,0.5
Driver2,Overtaking,79.105,80.09,0.6577534731599004,0.005647517738222978,0.0,0.435986560549295,0.9158576051779936,0.06219321472259644,0,0.010517612483227877,0.7248125689653206,1.0
Driver2,Overtaking,79.623,80.608,0.6661805743091188,0.026876340077651523,0.0,0.6258772893397347,1.0,0.02074913674300491,0,0.051162825945177126,0.7411937968713873,1.0
Driver2,Overtaking,80.142,81.122,0.6853272121703124,0.045095335392410806,0.0,0.7396738169934258,1.0,0.0,0,0.07706413487383383,0.7749033763201696,1.0
Driver2,Overtaking,80.659,81.639,0.7136053350136526,0.06158590899550166,0.0,0.8429176809233813,1.0,0.07294715163902696,0,0.10331968513091827,0.8228853553495636,1.0
Driver2,Overtaking,81.174,82.164,0.7498529720646923,0.07583272759171726,0.0,0.9312362751904264,1.0,0.11522738886050077,0,0.12451607504716113,0.8830504991233629,1.0
Driver2,Overtaking,81.691,82.689,0.7921707624448645,0.0840444414439392,0.0,0.9866132759979261,1.0,0.02553382573822022,0,0.13869555965572303,0.9525572768243247,1.0
Driver2,Overtaking,82.217,83.22,0.837579890179134,0.08864960725693286,0.0,0.9996989695835274,1.0,0.08021709171428129,0,0.025311386783831893,0.9939102396018193,1.0
Driver2,Overtaking,82.742,83.74,0.8809463798121642,0.0658817473144552,0.0,0.8142033044019963,1.0,0.03631873151546121,0,-1.0143660211709807e-16,1.0,1.0
Driver2,Overtaking,83.272,84.257,0.8939786059351277,-0.0005137292979507177,0.0,0.17586698810426998,0.6666666666666667,0.041529242346820275,1,-0.25995170765104153,0.9589410788744064,1.0
Driver2,Overtaking,83.792,84.776,0.863216011042098,-0.10207558451230943,0.0,0.5211067920781058,0.6666666666666667,0.04593456279710751,1,0.21659253272340753,0.8334929268703118,1.0
Driver2,Overtaking,84.309,85.306,0.8612641401866353,0.06860328710423191,0.0,0.9173523579088588,0.6666666666666667,0.05300320527709389,0,0.1917814371688342,0.9561163795113256,1.0
Driver2,Overtaking,84.829,85.829,0.9027560236444925,0.08892979518541122,0.0,0.993060677694359,0.33333333333333337,0.01235657546337158,0,-1.2517648649416846e-16,1.0,1.0
Driver2,Overtaking,85.356,86.358,0.9491350856662765,0.08712610360775722,0.0,0.9999874041765409,0.41585760517799353,0.015399266037998785,0,-1.2516409359293045e-16,1.0,1.0
Driver2,Overtaking,85.882,86.883,0.988244516458127,0.05007544915092401,0.0,1.0,0.41585760517799353,0.05367677799972127,0,-1.2934174452043336e-16,1.0,1.0
Driver2,Overtaking,86.412,87.407,0.9981163921145018,-0.008440446836322075,0.0,1.0,0.33333333333333337,0.017907743763645654,0,4.503450514530287e-17,1.0,1.0
Driver2,Overtaking,86.936,87.92,0.9877066642662105,-0.01995613050065468,0.0,0.8021049671483349,0.24919093851132687,0.0,1,-1.6695758498019796e-16,1.0,1.0
Driver2,Overtaking,87.459,88.434,0.9948577729768656,0.020640853826930976,0.0,0.20668037560940838,0.24919093851132687,0.0,1,-7.616607666643173e-17,1.0,1.0
Driver2,Overtaking,87.971,88.943,0.9830197737570138,-0.048990844867173915,0.0,0.5747403942199817,0.7491909385113269,0.042651863551199265,1,-0.4091022282964872,0.8759190250781762,0.95
Driver2,Overtaking,88.484,89.45,0.9761469679239055,0.018232774376550933,0.0,0.8970494527651739,0.8317152103559871,0.02307180130378904,0,-0.0065792879314113826,0.7833789911058717,0.45
Driver2,Overtaking,114.739,115.724,0.6041902961562696,0.01930542689729969,0.0,0.5262046831076338,1.0,0.0,0,0.03479423614385274,0.6428723982553194,0.25
Driver2,Overtaking,115.26,116.246,0.6173575479341075,0.03019253212104871,0.0,0.5878082193118385,1.0,0.11338474164227869,0,0.05046294124457133,0.665427113776669,0.75
Driver2,Overtaking,115.775,116.776,0.6351171722627299,0.036487587800994634,0.0,0.6179163383452995,1.0,0.06815472042860903,0,0.05856342236351025,0.6944072096675009,1.0
